State,Crop,Calendar,Mandi Arrival Quantity (AgMarknet) (AgMarknet),Mandi Modal Price (AgMarknet),USD_INR_Price,Crop_Year,Area,Production,Yield,MSP_Fixed,WPI_Paddy,Crude_Price_USD,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Uttar Pradesh,Paddy,2012-05-14,2323.5,1051.03,53.925,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,111.569999694824,39.37258669333334,26.01992004,32.91525318666667,38.46115689333333,24.995890106666664,31.627811253333334,0.052,0.052,0.0,20.82378994,41.14079916,287.5439376
Uttar Pradesh,Paddy,2012-05-15,1375.2,1050.24,53.795,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,112.23999786377,39.414586666666665,25.053920133333335,32.47039186666667,38.12610652,24.038416719999997,31.142939773333335,0.0,0.0,0.0,20.077302839999998,40.46879890666666,288.97160106666666
Uttar Pradesh,Paddy,2012-05-16,349.98,1245.92,54.345,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,111.709999084473,41.31792002666666,24.72125328,33.78722558666667,39.76909328,23.622015373333333,32.09908050666667,0.002666666666666667,0.002666666666666667,0.0,22.634160026666667,44.87999912,278.4110768
Uttar Pradesh,Paddy,2012-05-17,2386.6,1043.37,54.36,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,107.48999786377,41.71658673333334,26.00591988,34.421502933333336,41.499015013333334,24.451134026666665,33.42223570666666,0.0,0.0,0.0,17.47698976,34.62239937333333,282.4143516533333
Uttar Pradesh,Paddy,2012-05-18,1928.7,1046.44,54.425,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,107.139999389648,40.29458674666667,26.527253333333334,33.65672570666667,41.56420894666667,26.226486386666664,33.641324133333335,0.0,0.0,0.0,16.70995282666667,33.076799066666666,250.61967114666666
Uttar Pradesh,Paddy,2012-05-19,1883.0,1041.08,54.425,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,107.139999389648,40.5045866,25.800586613333333,33.34255853333333,40.94064228,25.8327824,33.066376293333335,0.017333333333333333,0.017333333333333333,0.0,17.45202099333333,35.81279896,264.51450544933334
Uttar Pradesh,Paddy,2012-05-20,164.0,1014.08,54.425,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,107.139999389648,40.77725297333333,25.098586626666666,33.507114226666666,41.50673465333333,24.923188200000002,33.41031792,0.0,0.0,0.0,13.244443693333332,28.651199466666665,296.55783879999996
Uttar Pradesh,Paddy,2012-05-21,2082.0,1045.24,54.98,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,108.809997558594,41.66991970666667,25.186586813333335,34.18989233333333,42.09008477333334,25.032886546666667,33.66212201333333,0.009333333333333332,0.009333333333333332,0.0,15.255047459999998,30.441599653333334,306.7531168
Uttar Pradesh,Paddy,2012-05-22,1559.7,1041.23,55.345,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,108.410003662109,42.139253520000004,25.905253386666665,34.828308199999995,41.651533093333335,25.061501253333333,33.60656122666666,0.0,0.0,0.0,16.402152926666666,33.964799320000004,297.88051586666666
Uttar Pradesh,Paddy,2012-05-23,1758.3,1044.27,55.96,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,105.559997558594,42.40392001333333,26.903253346666666,35.00753085333333,40.13476093333333,24.794733986666667,32.48217525333334,0.0,0.0,0.0,23.681925466666666,44.73599913333334,296.5215849333333
Uttar Pradesh,Paddy,2012-05-24,1494.7,1046.29,55.56,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.550003051758,42.46925352,27.000586626666667,34.954836906666664,39.02659057333334,24.421495933333333,31.91087598666667,0.0,0.0,0.0,27.089500386666664,51.2351988,289.4649798666667
Uttar Pradesh,Paddy,2012-05-25,1287.5,1044.61,55.375,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.830001831055,43.27525341333333,26.786586693333334,35.55792022666667,41.99688729333334,24.5577532,34.256223946666665,0.0,0.0,0.0,21.033763246666666,40.10879925333333,253.39176157666665
Uttar Pradesh,Paddy,2012-05-26,1220.0,1033.81,55.375,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.830001831055,42.69058664,27.98991996,35.64022550666667,43.76616885333333,27.12436468,35.57210570666667,0.0,0.0,0.0,18.11215028666667,35.28959934666667,227.1707967605333
Uttar Pradesh,Paddy,2012-05-27,172.5,1020.63,55.375,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.830001831055,42.5092534,27.576586666666667,35.405364719999994,42.70414306666667,26.857737466666666,34.60435170666666,0.0,0.0,0.0,17.46518506,34.78079923999999,282.50480618666666
Uttar Pradesh,Paddy,2012-05-28,1585.0,1039.26,55.19,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.830001831055,42.22325333333333,26.696586653333334,34.96000245333333,41.38434889333334,25.58372938666667,33.621898546666664,0.0,0.0,0.0,19.537626,39.33119905333333,289.89731429333335
Uttar Pradesh,Paddy,2012-05-29,1882.5,1038.64,55.62,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,106.680000305176,43.16525326666667,26.189253400000002,35.44530908,42.38420576,25.27333365333333,34.23950130666667,0.0,0.0,0.0,17.43540776,35.86079918666666,278.25764984
Uttar Pradesh,Paddy,2012-05-30,1518.5,1039.43,56.14,2011 - 2012,5922643.0,13962896.0,2.36,1080,104.2,103.470001220703,43.81591997333334,26.965253266666664,35.96786392,42.888726346666665,25.923049026666668,34.797640666666666,0.0,0.0,0.0,20.29785938,38.03519909333333,256.8895055333333
